15:33:50,196.09081634885214,260.38027220030114,333.0341011149987 0.07820849
15:33:50,194.63917600756704,263.41640407444623,333.4655928670124 0.08133717
15:33:50,197.05295378218688,262.3258226075162,333.9200832329268 0.08212556
15:33:51,196.6190462346607,261.99128682759476,204.4723022483313 0.04607782
15:33:51,198.41671917685784,260.2856143976795,204.96684140805294 0.043397024
15:33:51,200.09911907813844,260.57916139484735,206.92103316627723 0.042608444
15:33:52,199.07509849244556,257.6456722309554,208.70160558234392 0.043397594
15:33:52,199.27357907602166,256.87839627331357,208.39424847689804 0.043225672
15:33:52,198.17111747423965,256.7844809687996,209.15199758320924 0.043302085
15:33:52,200.77883007463925,257.1430547808307,209.47994480065074 0.043510634
15:33:53,198.04341200533128,256.7501969061006,208.9003282906746 0.043382842
15:33:53,198.08612038092303,256.7347982578917,209.05730932864898 0.043385915
15:33:54,199.25409254700457,256.5089505531503,335.8804744048853 0.08277846
15:33:54,198.4509219977279,255.87605897885496,337.0466234015705 0.08167921
15:33:54,199.34925732898716,257.8879304051546,336.06129810740214 0.079250395
15:33:55,200.56369281424082,264.8249055652821,202.37683755290192 0.045119837
15:33:55,199.42270922256182,263.4523182723599,205.25839622894802 0.044465035
15:33:55,199.04465193638285,262.22338589231083,206.83648185311785 0.043944445
15:33:56,206.922400677642,258.9165958325691,205.6763343124588 0.044265997
15:33:56,201.05645929495827,258.38036362602094,206.538709145658 0.04406266
15:33:56,208.5585070308577,258.26296719657216,207.2655401840686 0.043305576
15:33:57,205.53240208848572,257.8487103517793,208.11568455291544 0.04280996
15:33:57,206.32000851301228,257.89401561121997,209.67353851367037 0.041993823
15:33:57,201.79211576712868,257.79636348473537,207.10387270908296 0.04353828
15:33:57,199.67818006901055,256.7525827958714,206.0737639856166 0.045226
15:33:58,202.86353129503905,261.7172529275766,254.9838816828413 0.17203301
15:33:58,203.8669867341949,252.30718298132265,337.00727041922255 0.07805436
15:33:58,203.70264595096623,249.78485995457635,342.35183690834856 0.07411383
15:33:59,208.48549193583224,254.5403761112188,193.8644592030487 0.055282153
15:33:59,214.88604785420827,259.79005890032676,210.71469119036107 0.110368066
15:33:59,232.13565228334673,271.8426603066537,212.38912420067413 0.10027642
